time,signal,confidence,entry,stop,tp1,outcome,exit,r
2026-05-05 20:00:00-04:00,BUY,HIGH,4602.2,4588.45,4611.37,TP1,4611.37,0.667
2026-05-05 21:00:00-04:00,BUY,HIGH,4622.3,4607.25,4632.34,TP1,4632.34,0.667
2026-05-05 22:00:00-04:00,BUY,HIGH,4643.8,4629.19,4653.54,TP1,4653.54,0.667
2026-05-05 23:00:00-04:00,BUY,HIGH,4657.5,4643.22,4667.02,TP1,4667.02,0.667
2026-05-06 00:00:00-04:00,BUY,HIGH,4657.8,4644.68,4666.54,TP1,4666.54,0.667
2026-05-06 01:00:00-04:00,BUY,HIGH,4665.6,4653.07,4673.95,TP1,4673.95,0.667
2026-05-06 02:00:00-04:00,BUY,HIGH,4671.6,4658.74,4680.17,TP1,4680.17,0.667
2026-05-06 03:00:00-04:00,BUY,HIGH,4669.7,4656.56,4678.46,TP1,4678.46,0.667
2026-05-06 04:00:00-04:00,BUY,HIGH,4691.4,4677.84,4700.44,TP1,4700.44,0.667
2026-05-06 05:00:00-04:00,BUY,HIGH,4706.3,4690.42,4716.89,TP1,4716.89,0.667
2026-05-06 06:00:00-04:00,BUY,HIGH,4710.6,4694.7,4721.2,TP1,4721.2,0.667
2026-05-06 07:00:00-04:00,BUY,HIGH,4723.6,4707.07,4734.62,SL,4707.07,-1.0
2026-05-06 08:00:00-04:00,BUY,HIGH,4684.8,4666.26,4697.16,TP1,4697.16,0.667
2026-05-06 09:00:00-04:00,BUY,HIGH,4694.2,4673.74,4707.84,TP1,4707.84,0.667
2026-05-06 10:00:00-04:00,BUY,HIGH,4722.3,4701.1,4736.43,SL,4701.1,-1.0
2026-05-06 11:00:00-04:00,BUY,HIGH,4708.1,4687.67,4721.72,TP1,4721.72,0.667
2026-05-06 12:00:00-04:00,BUY,HIGH,4695.2,4676.95,4707.37,TP1,4707.37,0.667
2026-05-06 13:00:00-04:00,BUY,HIGH,4696.3,4679.7,4707.36,TP1,4707.36,0.667
2026-05-06 14:00:00-04:00,BUY,HIGH,4697.7,4683.41,4707.22,TP1,4707.22,0.667
2026-05-06 15:00:00-04:00,BUY,HIGH,4706.3,4693.49,4714.84,TP1,4714.84,0.667
2026-05-06 16:00:00-04:00,BUY,HIGH,4709.3,4697.47,4717.18,SL,4697.47,-1.0
2026-05-06 18:00:00-04:00,BUY,HIGH,4706.5,4694.86,4714.26,SL,4694.86,-1.0
2026-05-06 19:00:00-04:00,BUY,HIGH,4703.4,4692.75,4710.5,TP1,4710.5,0.667
2026-05-06 20:00:00-04:00,BUY,HIGH,4709.0,4698.28,4716.14,SL,4698.28,-1.0
2026-05-06 21:00:00-04:00,BUY,HIGH,4718.7,4705.78,4727.32,TP1,4727.32,0.667
2026-05-06 22:00:00-04:00,BUY,HIGH,4712.6,4697.89,4722.4,TP1,4722.4,0.667
2026-05-06 23:00:00-04:00,BUY,HIGH,4714.9,4701.64,4723.74,SL,4701.64,-1.0
2026-05-07 00:00:00-04:00,BUY,HIGH,4705.5,4694.06,4713.13,TP1,4713.13,0.667
2026-05-07 01:00:00-04:00,BUY,HIGH,4709.1,4698.59,4716.1,TP1,4716.1,0.667
2026-05-07 02:00:00-04:00,BUY,HIGH,4716.7,4705.66,4724.06,TP1,4724.06,0.667
2026-05-07 03:00:00-04:00,BUY,HIGH,4759.4,4743.85,4769.77,SL,4743.85,-1.0
2026-05-07 04:00:00-04:00,BUY,HIGH,4752.3,4737.07,4762.45,SL,4737.07,-1.0
2026-05-07 05:00:00-04:00,BUY,HIGH,4743.9,4728.71,4754.02,TP1,4754.02,0.667
2026-05-07 06:00:00-04:00,BUY,HIGH,4744.0,4729.3,4753.8,TP1,4753.8,0.667
2026-05-07 07:00:00-04:00,BUY,HIGH,4739.9,4725.67,4749.39,TP1,4749.39,0.667
2026-05-07 08:00:00-04:00,BUY,HIGH,4753.5,4739.74,4762.68,TP1,4762.68,0.667
2026-05-07 09:00:00-04:00,BUY,HIGH,4743.0,4727.17,4753.55,TP1,4753.55,0.667
2026-05-07 10:00:00-04:00,BUY,HIGH,4762.0,4745.03,4773.31,TP1,4773.31,0.667
2026-05-07 11:00:00-04:00,BUY,HIGH,4765.3,4747.6,4777.1,SL,4747.6,-1.0
2026-05-07 12:00:00-04:00,BUY,MEDIUM,4724.8,4701.69,4740.21,SL,4701.69,-1.0
2026-05-07 13:00:00-04:00,SELL,HIGH,4724.3,4745.83,4709.95,TP1,4709.95,0.667
2026-05-07 13:30:00-04:00,BUY,MEDIUM,4709.8,4686.6,4725.27,TP1,4725.27,0.667
2026-05-07 14:30:00-04:00,BUY,HIGH,4715.4,4694.1,4729.6,SL,4694.1,-1.0
2026-05-07 15:30:00-04:00,BUY,HIGH,4718.5,4698.26,4731.99,SL,4698.26,-1.0
2026-05-07 16:30:00-04:00,BUY,HIGH,4713.8,4693.95,4727.03,SL,4693.95,-1.0
2026-05-07 16:45:00-04:00,SELL,HIGH,4696.0,4716.66,4682.23,TP1,4682.23,0.667
2026-05-07 18:00:00-04:00,SELL,HIGH,4699.8,4722.85,4684.43,SL,4722.85,-1.0
2026-05-07 19:00:00-04:00,BUY,MEDIUM,4699.8,4679.17,4713.56,TP1,4713.56,0.667
2026-05-07 20:00:00-04:00,BUY,HIGH,4711.1,4693.0,4723.16,TP1,4723.16,0.667
2026-05-07 21:00:00-04:00,BUY,HIGH,4722.5,4704.05,4734.8,TP1,4734.8,0.667
2026-05-07 22:00:00-04:00,BUY,HIGH,4732.4,4714.28,4744.48,SL,4714.28,-1.0
2026-05-07 23:00:00-04:00,BUY,HIGH,4727.8,4710.39,4739.4,TP1,4739.4,0.667
2026-05-08 00:00:00-04:00,BUY,HIGH,4723.5,4707.39,4734.24,TP1,4734.24,0.667
2026-05-08 01:00:00-04:00,BUY,HIGH,4720.9,4706.18,4730.71,TP1,4730.71,0.667
2026-05-08 02:00:00-04:00,BUY,HIGH,4731.7,4716.5,4741.83,TP1,4741.83,0.667
2026-05-08 03:00:00-04:00,BUY,HIGH,4724.3,4709.01,4734.49,SL,4709.01,-1.0
2026-05-08 04:00:00-04:00,BUY,HIGH,4720.7,4705.25,4731.0,TP1,4731.0,0.667
2026-05-08 05:00:00-04:00,BUY,HIGH,4727.9,4713.54,4737.47,TP1,4737.47,0.667
2026-05-08 06:00:00-04:00,BUY,HIGH,4728.5,4715.05,4737.47,TP1,4737.47,0.667
2026-05-08 07:00:00-04:00,BUY,HIGH,4731.4,4718.3,4740.13,SL,4718.3,-1.0
2026-05-08 08:00:00-04:00,BUY,MEDIUM,4713.9,4700.74,4722.68,TP1,4722.68,0.667
2026-05-08 09:00:00-04:00,BUY,HIGH,4729.7,4713.71,4740.36,TP1,4740.36,0.667
2026-05-08 10:00:00-04:00,BUY,HIGH,4741.4,4722.24,4754.18,SL,4722.24,-1.0
2026-05-08 11:00:00-04:00,BUY,HIGH,4717.5,4697.85,4730.6,TP1,4730.6,0.667
2026-05-08 12:00:00-04:00,BUY,MEDIUM,4721.2,4703.04,4733.31,TP1,4733.31,0.667
2026-05-08 13:00:00-04:00,BUY,HIGH,4725.0,4709.35,4735.44,TP1,4735.44,0.667
2026-05-08 14:00:00-04:00,BUY,HIGH,4737.1,4723.38,4746.25,SL,4723.38,-1.0
2026-05-08 15:00:00-04:00,BUY,HIGH,4733.1,4721.2,4741.03,SL,4721.2,-1.0
2026-05-08 16:00:00-04:00,BUY,HIGH,4728.5,4717.94,4735.54,SL,4717.94,-1.0
2026-05-10 18:00:00-04:00,SELL,HIGH,4695.9,4709.07,4687.12,TP1,4687.12,0.667
2026-05-10 19:00:00-04:00,SELL,HIGH,4699.0,4712.15,4690.23,TP1,4690.23,0.667
2026-05-10 19:15:00-04:00,BUY,MEDIUM,4703.6,4690.51,4712.33,SL,4690.51,-1.0
2026-05-10 20:00:00-04:00,SELL,HIGH,4690.8,4703.78,4682.14,TP1,4682.14,0.667
2026-05-10 20:30:00-04:00,BUY,MEDIUM,4697.8,4684.43,4706.71,SL,4684.43,-1.0
2026-05-10 21:30:00-04:00,BUY,HIGH,4702.8,4685.8,4714.13,SL,4685.8,-1.0
2026-05-10 22:30:00-04:00,BUY,MEDIUM,4697.1,4679.75,4708.67,SL,4679.75,-1.0
2026-05-10 23:30:00-04:00,BUY,HIGH,4695.5,4678.23,4707.01,SL,4678.23,-1.0
2026-05-10 23:45:00-04:00,SELL,HIGH,4687.0,4704.2,4675.53,TP1,4675.53,0.667
2026-05-11 00:45:00-04:00,SELL,HIGH,4679.8,4695.18,4669.55,TP1,4669.55,0.667
2026-05-11 01:00:00-04:00,BUY,MEDIUM,4681.3,4666.48,4691.18,SL,4666.48,-1.0
2026-05-11 01:45:00-04:00,SELL,HIGH,4659.6,4675.65,4648.9,SL,4675.65,-1.0
2026-05-11 02:15:00-04:00,BUY,MEDIUM,4675.6,4659.17,4686.55,TP1,4686.55,0.667
2026-05-11 03:15:00-04:00,BUY,HIGH,4684.1,4669.07,4694.12,SL,4669.07,-1.0
2026-05-11 04:15:00-04:00,BUY,HIGH,4679.6,4665.31,4689.13,SL,4665.31,-1.0
2026-05-11 05:15:00-04:00,SELL,HIGH,4666.0,4679.25,4657.17,SL,4679.25,-1.0
2026-05-11 06:00:00-04:00,BUY,MEDIUM,4670.8,4657.28,4679.81,TP1,4679.81,0.667
2026-05-11 07:00:00-04:00,BUY,HIGH,4677.7,4665.01,4686.16,TP1,4686.16,0.667
2026-05-11 08:00:00-04:00,BUY,HIGH,4676.7,4664.7,4684.7,TP1,4684.7,0.667
2026-05-11 09:00:00-04:00,BUY,MEDIUM,4730.0,4713.72,4740.86,TP1,4740.86,0.667
2026-05-11 10:00:00-04:00,BUY,HIGH,4740.4,4721.66,4752.9,SL,4721.66,-1.0
2026-05-11 11:00:00-04:00,BUY,HIGH,4738.0,4719.42,4750.39,SL,4719.42,-1.0
2026-05-11 12:00:00-04:00,BUY,HIGH,4737.6,4720.64,4748.91,SL,4720.64,-1.0
2026-05-11 13:00:00-04:00,BUY,HIGH,4727.9,4711.82,4738.62,TP1,4738.62,0.667
2026-05-11 14:00:00-04:00,BUY,HIGH,4732.7,4718.94,4741.88,TP1,4741.88,0.667
2026-05-11 15:00:00-04:00,BUY,HIGH,4734.0,4721.83,4742.11,TP1,4742.11,0.667
2026-05-11 16:00:00-04:00,BUY,HIGH,4744.8,4733.04,4752.64,TP1,4752.64,0.667
2026-05-11 18:00:00-04:00,BUY,HIGH,4748.5,4737.8,4755.64,TP1,4755.64,0.667
2026-05-11 19:00:00-04:00,BUY,HIGH,4760.9,4749.66,4768.39,TP1,4768.39,0.667
2026-05-11 20:00:00-04:00,BUY,HIGH,4776.6,4764.27,4784.82,SL,4764.27,-1.0
2026-05-11 21:00:00-04:00,BUY,HIGH,4756.0,4741.59,4765.6,SL,4741.59,-1.0
2026-05-11 22:00:00-04:00,BUY,HIGH,4740.7,4724.98,4751.18,SL,4724.98,-1.0
2026-05-11 23:00:00-04:00,BUY,HIGH,4740.5,4725.98,4750.18,SL,4725.98,-1.0
2026-05-12 00:00:00-04:00,BUY,MEDIUM,4730.9,4717.93,4739.55,TP1,4739.55,0.667
2026-05-12 01:00:00-04:00,BUY,MEDIUM,4721.3,4707.91,4730.23,TP1,4730.23,0.667
2026-05-12 02:00:00-04:00,SELL,HIGH,4713.4,4726.9,4704.4,TP1,4704.4,0.667
2026-05-12 03:00:00-04:00,SELL,HIGH,4704.1,4718.65,4694.4,TP1,4694.4,0.667
2026-05-12 03:15:00-04:00,BUY,MEDIUM,4705.8,4691.69,4715.21,TP1,4715.21,0.667
2026-05-12 04:15:00-04:00,BUY,MEDIUM,4710.7,4697.46,4719.53,SL,4697.46,-1.0
2026-05-12 05:15:00-04:00,SELL,HIGH,4707.3,4719.5,4699.16,TP1,4699.16,0.667
2026-05-12 05:30:00-04:00,BUY,MEDIUM,4703.4,4690.88,4711.75,TP1,4711.75,0.667
2026-05-12 06:30:00-04:00,SELL,HIGH,4698.6,4711.73,4689.85,SL,4711.73,-1.0
2026-05-12 07:15:00-04:00,BUY,MEDIUM,4707.8,4694.77,4716.49,TP1,4716.49,0.667
2026-05-12 08:15:00-04:00,BUY,HIGH,4704.7,4691.26,4713.66,TP1,4713.66,0.667
2026-05-12 09:15:00-04:00,BUY,MEDIUM,4698.4,4681.77,4709.49,TP1,4709.49,0.667
2026-05-12 09:45:00-04:00,SELL,HIGH,4687.0,4705.83,4674.45,TP1,4674.45,0.667
2026-05-12 10:45:00-04:00,SELL,HIGH,4680.0,4700.33,4666.44,TP1,4666.44,0.667
2026-05-12 11:45:00-04:00,BUY,MEDIUM,4673.1,4652.24,4687.01,TP1,4687.01,0.667
2026-05-12 12:45:00-04:00,BUY,MEDIUM,4678.1,4659.49,4690.51,TP1,4690.51,0.667
2026-05-12 13:45:00-04:00,BUY,HIGH,4685.7,4669.76,4696.33,TP1,4696.33,0.667
2026-05-12 14:45:00-04:00,BUY,HIGH,4703.0,4687.68,4713.21,TP1,4713.21,0.667
2026-05-12 15:45:00-04:00,BUY,HIGH,4723.2,4709.22,4732.52,TP1,4732.52,0.667
2026-05-12 16:45:00-04:00,BUY,HIGH,4722.6,4710.59,4730.61,TP1,4730.61,0.667
2026-05-12 18:00:00-04:00,BUY,HIGH,4722.0,4709.86,4730.09,TP1,4730.09,0.667
2026-05-12 19:00:00-04:00,BUY,HIGH,4725.0,4713.63,4732.58,TP1,4732.58,0.667
2026-05-12 20:00:00-04:00,BUY,HIGH,4728.3,4716.66,4736.06,SL,4716.66,-1.0
2026-05-12 21:00:00-04:00,BUY,HIGH,4717.6,4705.76,4725.49,SL,4705.76,-1.0
2026-05-12 22:00:00-04:00,BUY,HIGH,4709.9,4697.77,4717.98,SL,4697.77,-1.0
2026-05-12 22:30:00-04:00,SELL,HIGH,4702.6,4714.42,4694.72,SL,4714.42,-1.0
2026-05-12 23:15:00-04:00,BUY,MEDIUM,4708.7,4696.79,4716.64,TP1,4716.64,0.667
2026-05-13 00:15:00-04:00,BUY,HIGH,4709.4,4697.99,4717.0,TP1,4717.0,0.667
2026-05-13 01:15:00-04:00,BUY,MEDIUM,4706.0,4694.95,4713.37,TP1,4713.37,0.667
2026-05-13 01:30:00-04:00,SELL,HIGH,4704.5,4715.76,4697.0,SL,4715.76,-1.0
2026-05-13 01:45:00-04:00,BUY,MEDIUM,4711.4,4699.89,4719.07,TP1,4719.07,0.667
2026-05-13 02:45:00-04:00,BUY,HIGH,4709.8,4697.56,4717.96,SL,4697.56,-1.0
2026-05-13 03:45:00-04:00,BUY,HIGH,4710.4,4699.02,4717.98,SL,4699.02,-1.0
2026-05-13 04:15:00-04:00,SELL,HIGH,4704.5,4715.58,4697.11,TP1,4697.11,0.667
2026-05-13 05:00:00-04:00,BUY,MEDIUM,4701.9,4690.79,4709.3,TP1,4709.3,0.667
2026-05-13 05:15:00-04:00,SELL,HIGH,4695.9,4707.32,4688.29,SL,4707.32,-1.0
2026-05-13 05:45:00-04:00,BUY,MEDIUM,4709.0,4697.37,4716.75,TP1,4716.75,0.667
2026-05-13 06:45:00-04:00,SELL,HIGH,4701.6,4712.9,4694.06,SL,4712.9,-1.0
2026-05-13 07:15:00-04:00,BUY,HIGH,4706.2,4695.1,4713.6,TP1,4713.6,0.667
2026-05-13 08:15:00-04:00,SELL,HIGH,4692.1,4703.87,4684.25,TP1,4684.25,0.667
2026-05-13 09:15:00-04:00,BUY,MEDIUM,4695.9,4683.55,4704.14,SL,4683.55,-1.0
2026-05-13 09:45:00-04:00,SELL,HIGH,4686.2,4700.17,4676.88,SL,4700.17,-1.0
2026-05-13 10:30:00-04:00,BUY,MEDIUM,4691.1,4676.8,4700.63,TP1,4700.63,0.667
2026-05-13 11:30:00-04:00,BUY,HIGH,4707.4,4692.75,4717.16,TP1,4717.16,0.667
2026-05-13 12:30:00-04:00,BUY,HIGH,4707.9,4693.86,4717.26,SL,4693.86,-1.0
2026-05-13 13:30:00-04:00,BUY,HIGH,4699.5,4686.59,4708.1,SL,4686.59,-1.0
2026-05-13 14:30:00-04:00,BUY,MEDIUM,4694.1,4681.56,4702.46,TP1,4702.46,0.667
2026-05-13 15:30:00-04:00,BUY,MEDIUM,4696.4,4684.74,4704.17,TP1,4704.17,0.667
2026-05-13 16:30:00-04:00,BUY,HIGH,4698.7,4688.31,4705.63,TP1,4705.63,0.667
2026-05-13 18:00:00-04:00,BUY,HIGH,4697.8,4687.92,4704.38,TP1,4704.38,0.667
2026-05-13 19:00:00-04:00,BUY,HIGH,4708.2,4699.06,4714.3,SL,4699.06,-1.0
2026-05-13 20:00:00-04:00,BUY,HIGH,4704.3,4695.28,4710.31,TP1,4710.31,0.667
2026-05-13 21:00:00-04:00,BUY,HIGH,4696.6,4684.96,4704.36,TP1,4704.36,0.667
2026-05-13 22:00:00-04:00,BUY,MEDIUM,4694.8,4682.48,4703.01,TP1,4703.01,0.667
2026-05-13 22:45:00-04:00,SELL,HIGH,4692.7,4705.76,4683.99,TP1,4683.99,0.667
2026-05-13 23:45:00-04:00,SELL,HIGH,4680.8,4694.45,4671.7,SL,4694.45,-1.0
2026-05-14 00:15:00-04:00,BUY,MEDIUM,4708.5,4692.43,4719.22,TP1,4719.22,0.667
2026-05-14 01:15:00-04:00,BUY,HIGH,4700.8,4686.13,4710.58,TP1,4710.58,0.667
2026-05-14 02:15:00-04:00,BUY,HIGH,4698.1,4683.57,4707.79,TP1,4707.79,0.667
2026-05-14 03:15:00-04:00,BUY,HIGH,4711.9,4697.58,4721.45,TP1,4721.45,0.667
2026-05-14 04:15:00-04:00,BUY,HIGH,4710.5,4694.95,4720.86,SL,4694.95,-1.0
2026-05-14 05:15:00-04:00,BUY,HIGH,4697.3,4682.91,4706.89,TP1,4706.89,0.667
2026-05-14 06:15:00-04:00,BUY,HIGH,4704.1,4690.53,4713.14,TP1,4713.14,0.667
2026-05-14 07:15:00-04:00,BUY,HIGH,4698.2,4685.5,4706.67,TP1,4706.67,0.667
2026-05-14 08:15:00-04:00,BUY,HIGH,4709.1,4695.94,4717.88,SL,4695.94,-1.0
2026-05-14 09:15:00-04:00,BUY,HIGH,4694.5,4679.58,4704.44,SL,4679.58,-1.0
2026-05-14 09:30:00-04:00,SELL,HIGH,4682.3,4698.8,4671.3,SL,4698.8,-1.0
2026-05-14 10:15:00-04:00,BUY,MEDIUM,4697.7,4680.18,4709.38,SL,4680.18,-1.0
2026-05-14 11:00:00-04:00,SELL,HIGH,4690.7,4707.48,4679.51,TP1,4679.51,0.667
2026-05-14 11:15:00-04:00,BUY,MEDIUM,4692.0,4675.82,4702.79,SL,4675.82,-1.0
2026-05-14 12:00:00-04:00,SELL,HIGH,4685.1,4700.85,4674.6,TP1,4674.6,0.667
2026-05-14 13:00:00-04:00,BUY,MEDIUM,4684.9,4670.63,4694.41,SL,4670.63,-1.0
2026-05-14 14:00:00-04:00,SELL,HIGH,4680.5,4693.58,4671.78,TP1,4671.78,0.667
2026-05-14 15:00:00-04:00,SELL,HIGH,4673.2,4684.89,4665.41,TP1,4665.41,0.667
2026-05-14 16:00:00-04:00,SELL,HIGH,4655.3,4667.08,4647.45,SL,4667.08,-1.0
2026-05-14 18:00:00-04:00,SELL,HIGH,4659.3,4670.82,4651.62,TP1,4651.62,0.667
2026-05-14 18:15:00-04:00,BUY,MEDIUM,4662.9,4651.73,4670.34,SL,4651.73,-1.0
2026-05-14 19:15:00-04:00,BUY,HIGH,4668.4,4658.02,4675.32,SL,4658.02,-1.0
2026-05-14 19:45:00-04:00,SELL,HIGH,4656.7,4668.57,4648.79,TP1,4648.79,0.667
2026-05-14 20:45:00-04:00,SELL,HIGH,4635.1,4651.31,4624.29,TP1,4624.29,0.667
2026-05-14 21:45:00-04:00,SELL,HIGH,4617.9,4637.16,4605.06,TP1,4605.06,0.667
2026-05-14 22:45:00-04:00,SELL,HIGH,4621.9,4639.82,4609.95,TP1,4609.95,0.667
2026-05-14 23:45:00-04:00,SELL,HIGH,4619.8,4636.55,4608.63,TP1,4608.63,0.667
2026-05-15 00:00:00-04:00,BUY,MEDIUM,4623.9,4607.38,4634.91,SL,4607.38,-1.0
2026-05-15 00:15:00-04:00,SELL,HIGH,4614.9,4631.64,4603.74,TP1,4603.74,0.667
2026-05-15 01:15:00-04:00,SELL,HIGH,4592.8,4610.24,4581.18,TP1,4581.18,0.667
2026-05-15 02:15:00-04:00,SELL,HIGH,4579.2,4598.59,4566.28,TP1,4566.28,0.667
2026-05-15 03:15:00-04:00,BUY,MEDIUM,4586.9,4567.16,4600.06,SL,4567.16,-1.0
2026-05-15 03:30:00-04:00,SELL,HIGH,4582.8,4601.97,4570.02,TP1,4570.02,0.667
2026-05-15 04:30:00-04:00,SELL,HIGH,4567.0,4586.41,4554.06,TP1,4554.06,0.667
2026-05-15 05:30:00-04:00,SELL,HIGH,4547.8,4567.95,4534.37,SL,4567.95,-1.0
2026-05-15 06:30:00-04:00,BUY,MEDIUM,4559.0,4538.99,4572.34,TP1,4572.34,0.667
2026-05-15 07:30:00-04:00,SELL,HIGH,4556.1,4575.74,4543.01,TP1,4543.01,0.667
2026-05-15 08:30:00-04:00,SELL,HIGH,4549.9,4569.06,4537.13,TP1,4537.13,0.667
2026-05-15 09:30:00-04:00,SELL,MEDIUM,4523.9,4545.65,4509.4,SL,4545.65,-1.0
2026-05-15 10:15:00-04:00,BUY,HIGH,4559.7,4534.4,4576.57,SL,4534.4,-1.0
2026-05-15 11:15:00-04:00,BUY,MEDIUM,4551.1,4527.02,4567.15,TP1,4567.15,0.667
2026-05-15 11:30:00-04:00,SELL,HIGH,4545.6,4569.14,4529.91,TP1,4529.91,0.667
2026-05-15 12:30:00-04:00,BUY,MEDIUM,4551.5,4529.95,4565.87,TP1,4565.87,0.667
2026-05-15 13:30:00-04:00,BUY,HIGH,4565.1,4545.45,4578.2,SL,4545.45,-1.0
2026-05-15 14:30:00-04:00,BUY,HIGH,4561.8,4544.46,4573.36,SL,4544.46,-1.0
2026-05-15 15:30:00-04:00,BUY,HIGH,4557.7,4542.29,4567.97,SL,4542.29,-1.0
2026-05-15 16:00:00-04:00,SELL,HIGH,4542.5,4557.85,4532.26,SL,4557.85,-1.0
2026-05-17 18:00:00-04:00,BUY,MEDIUM,4551.9,4536.17,4562.39,SL,4536.17,-1.0
2026-05-17 19:00:00-04:00,BUY,MEDIUM,4545.3,4529.4,4555.9,SL,4529.4,-1.0
2026-05-17 19:15:00-04:00,SELL,HIGH,4541.4,4556.89,4531.07,TP1,4531.07,0.667
2026-05-17 20:15:00-04:00,SELL,HIGH,4519.0,4536.53,4507.31,TP1,4507.31,0.667
2026-05-17 21:15:00-04:00,SELL,HIGH,4507.5,4531.77,4491.32,SL,4531.77,-1.0
2026-05-17 22:00:00-04:00,BUY,MEDIUM,4539.7,4514.7,4556.36,TP1,4556.36,0.667
2026-05-17 23:00:00-04:00,BUY,HIGH,4532.5,4509.83,4547.61,TP1,4547.61,0.667
